class_id,size,representative,c8,c9,c10,c11,c12,c13,c14,Av8,Av9,Av10,Av11,Av12,Av13,Av14,cutoff
2627,8,23754186,1,-16,158,-1275,9311,,,40319,362815,3626192,39832407,476565193,,,12
2628,8,23754816,1,-16,158,-1275,9319,,,40319,362815,3626192,39832407,476565185,,,12
2629,8,23756184,1,-16,157,-1232,8327,,,40319,362815,3626193,39832485,476568697,,,12
2630,8,23756814,1,-16,157,-1245,8877,,,40319,362815,3626193,39832498,476570019,,,12
2631,8,23758146,1,-16,159,-1305,9860,,,40319,362815,3626191,39832316,476560252,,,12
2632,8,23758164,1,-16,159,-1308,10001,,,40319,362815,3626191,39832319,476560543,,,12
2633,8,23758416,1,-16,159,-1305,9835,,,40319,362815,3626191,39832316,476560277,,,12
2634,8,23758614,1,-16,157,-1245,8847,,,40319,362815,3626193,39832498,476570049,,,12
2635,8,23761485,1,-16,158,-1263,8861,,,40319,362815,3626192,39832395,476563915,,,12
2636,8,23761584,1,-16,158,-1270,9188,,,40319,362815,3626192,39832402,476564596,,,12
2637,8,23761845,1,-16,157,-1235,8469,,,40319,362815,3626193,39832488,476568987,,,12
2638,8,23761854,1,-16,157,-1235,8450,,,40319,362815,3626193,39832488,476569006,,,12
2639,8,23764185,1,-16,158,-1267,8983,-55950,,40319,362815,3626192,39832399,476564369,6160978991,,13
2640,8,23764815,1,-16,158,-1271,9160,,,40319,362815,3626192,39832403,476564768,,,12
2641,8,23765184,1,-16,157,-1242,8781,,,40319,362815,3626193,39832495,476569683,,,12
2642,8,23765814,1,-16,156,-1213,8274,,,40319,362815,3626194,39832587,476574726,,,12
2643,8,23768145,1,-16,156,-1206,8009,,,40319,362815,3626194,39832580,476573983,,,12
2644,8,23768154,1,-16,156,-1206,8001,,,40319,362815,3626194,39832580,476573991,,,12
2645,8,23768415,1,-16,157,-1237,8503,,,40319,362815,3626193,39832490,476569241,,,12
2646,8,23768514,1,-16,157,-1249,9044,-64932,,40319,362815,3626193,39832502,476570428,6161249416,,13
2647,8,23781456,1,-16,156,-1211,8185,,,40319,362815,3626194,39832585,476574527,,,12
2648,8,23781465,1,-16,156,-1206,8011,,,40319,362815,3626194,39832580,476573981,,,12
2649,8,23781546,1,-16,156,-1206,8010,-46703,,40319,362815,3626194,39832580,476573982,6161373485,,13
2650,8,23781564,1,-16,156,-1209,8110,,,40319,362815,3626194,39832583,476574314,,,12
2651,8,23781645,1,-16,156,-1209,8149,,,40319,362815,3626194,39832583,476574275,,,12
2652,8,23781654,1,-16,156,-1211,8156,-48105,,40319,362815,3626194,39832585,476574556,6161411053,,13
2653,8,23784156,1,-16,157,-1239,8572,,,40319,362815,3626193,39832492,476569460,,,12
2654,8,23784165,1,-16,157,-1235,8432,,,40319,362815,3626193,39832488,476569024,,,12
2655,8,23784516,1,-16,157,-1240,8634,,,40319,362815,3626193,39832493,476569542,,,12
2656,8,23784615,1,-16,158,-1277,9445,,,40319,362815,3626192,39832409,476565347,,,12
2657,8,23785146,1,-16,158,-1273,9315,,,40319,362815,3626192,39832405,476564901,,,12
2658,8,23785164,1,-16,158,-1276,9427,-68721,,40319,362815,3626192,39832408,476565221,6161026238,,13
2659,8,23785416,1,-16,157,-1238,8561,-52650,,40319,362815,3626193,39832491,476569327,6161184913,,13
2660,8,23785614,1,-16,156,-1213,8246,,,40319,362815,3626194,39832587,476574754,,,12
2661,8,23786145,1,-16,156,-1209,8143,,,40319,362815,3626194,39832583,476574281,,,12
2662,8,23786154,1,-16,156,-1209,8125,,,40319,362815,3626194,39832583,476574299,,,12
2663,8,23786415,1,-16,157,-1245,8856,-59864,,40319,362815,3626193,39832498,476570040,6161227448,,13
2664,8,23786514,1,-16,156,-1213,8261,-51030,,40319,362815,3626194,39832587,476574739,6161420569,,13
2665,8,23814576,1,-16,156,-1213,8238,-49822,,40319,362815,3626194,39832587,476574762,6161423248,,13
2666,8,23814657,1,-16,156,-1214,8268,-50374,,40319,362815,3626194,39832588,476574876,6161430898,,13
2667,8,23814675,1,-16,157,-1249,9009,-62855,,40319,362815,3626193,39832502,476570463,6161253254,,13
2668,8,23814756,1,-16,157,-1249,9009,-62774,,40319,362815,3626193,39832502,476570463,6161253173,,13
2669,8,23814765,1,-16,156,-1213,8210,,,40319,362815,3626194,39832587,476574790,,,12
2670,8,23815476,1,-16,156,-1213,8228,-49670,,40319,362815,3626194,39832587,476574772,6161424786,,13
2671,8,23815647,1,-16,157,-1248,9047,,,40319,362815,3626193,39832501,476570281,,,12
2672,8,23815674,1,-16,156,-1216,8420,,,40319,362815,3626194,39832590,476575012,,,12
2673,8,23815746,1,-16,157,-1248,9002,-64382,,40319,362815,3626193,39832501,476570326,6161243796,,13
2674,8,23815764,1,-16,157,-1248,8990,-63406,485282,40319,362815,3626193,39832501,476570338,6161244848,85460332594,14
2675,8,23816457,1,-16,157,-1248,9015,,,40319,362815,3626193,39832501,476570313,,,12
2676,8,23816475,1,-16,157,-1248,8980,-63171,,40319,362815,3626193,39832501,476570348,6161246303,,13
2677,8,23816547,1,-16,156,-1213,8219,-49230,,40319,362815,3626194,39832587,476574781,6161425867,,13
2678,8,23816574,1,-16,157,-1248,9022,-65238,,40319,362815,3626193,39832501,476570306,6161241272,,13
2679,8,23816745,1,-16,156,-1216,8361,,,40319,362815,3626194,39832590,476575071,,,12
2680,8,23816754,1,-16,156,-1216,8369,,,40319,362815,3626194,39832590,476575063,,,12
2681,8,23817456,1,-16,156,-1216,8392,,,40319,362815,3626194,39832590,476575040,,,12
2682,8,23817465,1,-16,157,-1252,9151,,,40319,362815,3626193,39832505,476570753,,,12
2683,8,23817546,1,-16,157,-1252,9149,-66974,,40319,362815,3626193,39832505,476570755,6161270217,,13
2684,8,23817564,1,-16,156,-1217,8368,,,40319,362815,3626194,39832591,476575208,,,12
2685,8,23817645,1,-16,156,-1216,8336,,,40319,362815,3626194,39832590,476575096,,,12
2686,8,23817654,1,-16,156,-1229,8842,,,40319,362815,3626194,39832603,476576462,,,12
2687,8,23841576,1,-16,157,-1245,8822,,,40319,362815,3626193,39832498,476570074,,,12
2688,8,23841657,1,-16,157,-1245,8827,,,40319,362815,3626193,39832498,476570069,,,12
