class_id,pattern,lex_rank,representative,representative_rank,class_size
1806,81327546,35420,15867342,2853,8
1727,81327564,35421,15768342,2733,8
1667,81327645,35422,15687342,2637,8
1644,81327654,35423,15678342,2613,8
2355,81342567,35424,18657432,4895,8
2286,81342576,35425,17864352,4311,8
2354,81342657,35426,18657342,4893,8
2255,81342675,35427,17684352,4191,8
2094,81342756,35428,16874352,3591,8
2040,81342765,35429,16784352,3471,8
2353,81345267,35430,18654732,4889,8
2278,81345276,35431,17854362,4287,8
2352,81345627,35432,18654372,4887,4
2246,81345672,35433,17654382,4167,8
2081,81345726,35434,16854372,3567,8
2025,81345762,35435,16754382,3447,8
2344,81346257,35436,18574362,4791,8
2220,81346275,35437,17584362,4071,8
2339,81346527,35438,18564372,4767,8
2209,81346572,35439,17564382,4047,8
1982,81346725,35440,16584372,3351,8
1965,81346752,35441,16574382,3327,8
1819,81347256,35442,15874362,2871,8
1742,81347265,35443,15784362,2751,8
1800,81347526,35444,15864372,2847,8
1721,81347562,35445,15764382,2727,8
1661,81347625,35446,15684372,2631,8
1638,81347652,35447,15674382,2607,8
2351,81352467,35448,18647532,4871,8
2273,81352476,35449,17846352,4269,8
2350,81352647,35450,18647352,4869,4
2240,81352674,35451,17648352,4149,8
2072,81352746,35452,16847352,3549,8
2015,81352764,35453,16748352,3429,8
2349,81354267,35454,18645732,4865,8
2270,81354276,35455,17845362,4263,8
2348,81354627,35456,18645372,4863,4
2236,81354672,35457,17645382,4143,8
2067,81354726,35458,16845372,3543,8
2009,81354762,35459,16745382,3423,8
2335,81356247,35460,18547362,4749,8
2201,81356274,35461,17548362,4029,8
2333,81356427,35462,18546372,4743,8
2197,81356472,35463,17546382,4023,8
1957,81356724,35464,16548372,3309,8
1951,81356742,35465,16547382,3303,8
1786,81357246,35466,15847362,2829,8
1705,81357264,35467,15748362,2709,8
1780,81357426,35468,15846372,2823,8
1699,81357462,35469,15746382,2703,8
1621,81357624,35470,15648372,2589,8
1615,81357642,35471,15647382,2583,8
2329,81362457,35472,18476352,4677,8
2185,81362475,35473,17486352,3957,8
2323,81362547,35474,18467352,4653,8
2173,81362574,35475,17468352,3933,8
1934,81362745,35476,16487352,3237,8
1916,81362754,35477,16478352,3213,8
2327,81364257,35478,18475362,4671,8
2181,81364275,35479,17485362,3951,8
2321,81364527,35480,18465372,4647,8
2169,81364572,35481,17465382,3927,8
1928,81364725,35482,16485372,3231,8
1910,81364752,35483,16475382,3207,8
2317,81365247,35484,18457362,4629,8
2161,81365274,35485,17458362,3909,8
2315,81365427,35486,18456372,4623,8
2157,81365472,35487,17456382,3903,8
1902,81365724,35488,16458372,3189,8
1896,81365742,35489,16457382,3183,8
1592,81367245,35490,15487362,2517,8
1568,81367254,35491,15478362,2493,8
1586,81367425,35492,15486372,2511,8
1562,81367452,35493,15476382,2487,8
1548,81367524,35494,15468372,2469,8
1542,81367542,35495,15467382,2463,8
1447,81372456,35496,14876352,2157,8
1346,81372465,35497,14786352,2037,8
1423,81372546,35498,14867352,2133,8
1322,81372564,35499,14768352,2013,8
1245,81372645,35500,14687352,1917,8
1221,81372654,35501,14678352,1893,8
1441,81374256,35502,14875362,2151,8
1340,81374265,35503,14785362,2031,8
1417,81374526,35504,14865372,2127,8
1316,81374562,35505,14765382,2007,8
1239,81374625,35506,14685372,1911,8
1215,81374652,35507,14675382,1887,8
1399,81375246,35508,14857362,2109,8
1299,81375264,35509,14758362,1989,8
1393,81375426,35510,14856372,2103,8
1293,81375462,35511,14756382,1983,8
1197,81375624,35512,14658372,1869,8
1191,81375642,35513,14657382,1863,8
1148,81376245,35514,14587362,1797,8
1124,81376254,35515,14578362,1773,8
1142,81376425,35516,14586372,1791,8
1118,81376452,35517,14576382,1767,8
1102,81376524,35518,14568372,1749,8
1096,81376542,35519,14567382,1743,8
2347,81423567,35520,18576432,4799,8
2285,81423576,35521,17863542,4307,8
2346,81423657,35522,18576342,4797,8
2254,81423675,35523,17683542,4187,8
2092,81423756,35524,16873542,3587,8
2037,81423765,35525,16783542,3467,8
2345,81425367,35526,18574632,4793,8
2277,81425376,35527,17853642,4283,8
2344,81425637,35528,18574362,4791,8
2244,81425673,35529,17653842,4163,8
2078,81425736,35530,16853742,3563,8
2021,81425763,35531,16753842,3443,8
2343,81426357,35532,18573642,4787,4
2218,81426375,35533,17583642,4067,8
2338,81426537,35534,18563742,4763,8
2207,81426573,35535,17563842,4043,8
1978,81426735,35536,16583742,3347,8
1963,81426753,35537,16573842,3323,8
1815,81427356,35538,15873642,2867,8
1738,81427365,35539,15783642,2747,8
1796,81427536,35540,15863742,2843,8
1717,81427563,35541,15763842,2723,8
1657,81427635,35542,15683742,2627,8
1634,81427653,35543,15673842,2603,8
2342,81432567,35544,18567432,4775,8
2284,81432576,35545,17863452,4305,8
2341,81432657,35546,18567342,4773,8
2253,81432675,35547,17683452,4185,8
2090,81432756,35548,16873452,3585,8
2035,81432765,35549,16783452,3465,8
2340,81435267,35550,18564732,4769,8
2276,81435276,35551,17853462,4281,8
2339,81435627,35552,18564372,4767,8
2243,81435672,35553,17653482,4161,8
2076,81435726,35554,16853472,3561,8
2019,81435762,35555,16753482,3441,8
2338,81436257,35556,18563742,4763,8
2216,81436275,35557,17583462,4065,8
2337,81436527,35558,18563472,4761,4
2205,81436572,35559,17563482,4041,8
1976,81436725,35560,16583472,3345,8
1961,81436752,35561,16573482,3321,8
1813,81437256,35562,15873462,2865,8
1736,81437265,35563,15783462,2745,8
1794,81437526,35564,15863472,2841,8
1715,81437562,35565,15763482,2721,8
1655,81437625,35566,15683472,2625,8
1632,81437652,35567,15673482,2601,8
2336,81452367,35568,18547632,4751,8
2269,81452376,35569,17843652,4259,8
2335,81452637,35570,18547362,4749,8
2234,81452673,35571,17643852,4139,8
2064,81452736,35572,16843752,3539,8
2005,81452763,35573,16743852,3419,8
2334,81453267,35574,18546732,4745,8
2268,81453276,35575,17843562,4257,8
2333,81453627,35576,18546372,4743,8
2233,81453672,35577,17643582,4137,8
2062,81453726,35578,16843572,3537,8
2003,81453762,35579,16743582,3417,8
2332,81456237,35580,18543762,4739,4
2196,81456273,35581,17543862,4019,8
2331,81456327,35582,18543672,4737,4
2194,81456372,35583,17543682,4017,8
1949,81456723,35584,16543872,3299,8
1947,81456732,35585,16543782,3297,8
1776,81457236,35586,15843762,2819,8
1695,81457263,35587,15743862,2699,8
1774,81457326,35588,15843672,2817,8
1693,81457362,35589,15743682,2697,8
1613,81457623,35590,15643872,2579,8
1611,81457632,35591,15643782,2577,8
2326,81462357,35592,18473652,4667,8
2179,81462375,35593,17483652,3947,8
2320,81462537,35594,18463752,4643,8
2167,81462573,35595,17463852,3923,8
1924,81462735,35596,16483752,3227,8
1908,81462753,35597,16473852,3203,8
2325,81463257,35598,18473562,4665,8
2177,81463275,35599,17483562,3945,8
2319,81463527,35600,18463572,4641,8
2165,81463572,35601,17463582,3921,8
1922,81463725,35602,16483572,3225,8
1906,81463752,35603,16473582,3201,8
2314,81465237,35604,18453762,4619,8
2155,81465273,35605,17453862,3899,8
2313,81465327,35606,18453672,4617,8
2153,81465372,35607,17453682,3897,8
1894,81465723,35608,16453872,3179,8
1892,81465732,35609,16453782,3177,8
1582,81467235,35610,15483762,2507,8
1558,81467253,35611,15473862,2483,8
1580,81467325,35612,15483672,2505,8
1556,81467352,35613,15473682,2481,8
1540,81467523,35614,15463872,2459,8
1538,81467532,35615,15463782,2457,8
1437,81472356,35616,14873652,2147,8
1336,81472365,35617,14783652,2027,8
1413,81472536,35618,14863752,2123,8
1312,81472563,35619,14763852,2003,8
1235,81472635,35620,14683752,1907,8
1211,81472653,35621,14673852,1883,8
1435,81473256,35622,14873562,2145,8
1334,81473265,35623,14783562,2025,8
1411,81473526,35624,14863572,2121,8
1310,81473562,35625,14763582,2001,8
1233,81473625,35626,14683572,1905,8
1209,81473652,35627,14673582,1881,8
1389,81475236,35628,14853762,2099,8
1289,81475263,35629,14753862,1979,8
1387,81475326,35630,14853672,2097,8
1287,81475362,35631,14753682,1977,8
1187,81475623,35632,14653872,1859,8
1185,81475632,35633,14653782,1857,8
1138,81476235,35634,14583762,1787,8
1114,81476253,35635,14573862,1763,8
1136,81476325,35636,14583672,1785,8
1112,81476352,35637,14573682,1761,8
1092,81476523,35638,14563872,1739,8
1090,81476532,35639,14563782,1737,8
2330,81523467,35640,18476532,4679,8
2267,81523476,35641,17836542,4247,8
2329,81523647,35642,18476352,4677,8
2232,81523674,35643,17638542,4127,8
2060,81523746,35644,16837542,3527,8
2002,81523764,35645,16738542,3407,8
2328,81524367,35646,18475632,4673,8
2265,81524376,35647,17835642,4241,8
2327,81524637,35648,18475362,4671,8
2230,81524673,35649,17635842,4121,8
2056,81524736,35650,16835742,3521,8
1998,81524763,35651,16735842,3401,8
2326,81526347,35652,18473652,4667,8
2193,81526374,35653,17538642,4007,8
2325,81526437,35654,18473562,4665,8
2191,81526473,35655,17536842,4001,8
1946,81526734,35656,16538742,3287,8
1942,81526743,35657,16537842,3281,8
1768,81527346,35658,15837642,2807,8
1686,81527364,35659,15738642,2687,8
1762,81527436,35660,15836742,2801,8
1680,81527463,35661,15736842,2681,8
1607,81527634,35662,15638742,2567,8
1601,81527643,35663,15637842,2561,8
2324,81532467,35664,18467532,4655,8
2266,81532476,35665,17836452,4245,8
2323,81532647,35666,18467352,4653,8
2231,81532674,35667,17638452,4125,8
2058,81532746,35668,16837452,3525,8
2000,81532764,35669,16738452,3405,8
2322,81534267,35670,18465732,4649,8
2264,81534276,35671,17835462,4239,8
2321,81534627,35672,18465372,4647,8
2229,81534672,35673,17635482,4119,8
2054,81534726,35674,16835472,3519,8
1996,81534762,35675,16735482,3399,8
2320,81536247,35676,18463752,4643,8
2192,81536274,35677,17538462,4005,8
2319,81536427,35678,18463572,4641,8
2190,81536472,35679,17536482,3999,8
1944,81536724,35680,16538472,3285,8
1940,81536742,35681,16537482,3279,8
1766,81537246,35682,15837462,2805,8
1684,81537264,35683,15738462,2685,8
1760,81537426,35684,15836472,2799,8
1678,81537462,35685,15736482,2679,8
1605,81537624,35686,15638472,2565,8
1599,81537642,35687,15637482,2559,8
2318,81542367,35688,18457632,4631,8
2263,81542376,35689,17834652,4235,8
2317,81542637,35690,18457362,4629,8
2228,81542673,35691,17634852,4115,8
2052,81542736,35692,16834752,3515,8
1994,81542763,35693,16734852,3395,8
2316,81543267,35694,18456732,4625,8
2262,81543276,35695,17834562,4233,8
2315,81543627,35696,18456372,4623,8
2227,81543672,35697,17634582,4113,8
2050,81543726,35698,16834572,3513,8
1992,81543762,35699,16734582,3393,8
2314,81546237,35700,18453762,4619,8
2189,81546273,35701,17534862,3995,8
2313,81546327,35702,18453672,4617,8
2188,81546372,35703,17534682,3993,8
1939,81546723,35704,16534872,3275,8
1937,81546732,35705,16534782,3273,8
1756,81547236,35706,15834762,2795,8
1674,81547263,35707,15734862,2675,8
1754,81547326,35708,15834672,2793,8
1672,81547362,35709,15734682,2673,8
1597,81547623,35710,15634872,2555,8
1595,81547632,35711,15634782,2553,8
2312,81562347,35712,18437652,4607,4
2152,81562374,35713,17438652,3887,8
2311,81562437,35714,18436752,4601,8
2149,81562473,35715,17436852,3881,8
1891,81562734,35716,16438752,3167,8
1886,81562743,35717,16437852,3161,8
2311,81563247,35718,18436752,4601,8
2150,81563274,35719,17438562,3885,8
2310,81563427,35720,18436572,4599,4
2147,81563472,35721,17436582,3879,8
1889,81563724,35722,16438572,3165,8
1884,81563742,35723,16437582,3159,8
2309,81564237,35724,18435762,4595,4
2145,81564273,35725,17435862,3875,8
2308,81564327,35726,18435672,4593,4
2143,81564372,35727,17435682,3873,8
1882,81564723,35728,16435872,3155,8
1880,81564732,35729,16435782,3153,8
1534,81567234,35730,15438762,2447,8
1528,81567243,35731,15437862,2441,8
1532,81567324,35732,15438672,2445,8
1526,81567342,35733,15437682,2439,8
1524,81567423,35734,15436872,2435,8
1522,81567432,35735,15436782,2433,8
1377,81572346,35736,14837652,2087,8
1279,81572364,35737,14738652,1967,8
1371,81572436,35738,14836752,2081,8
1273,81572463,35739,14736852,1961,8
1181,81572634,35740,14638752,1847,8
1175,81572643,35741,14637852,1841,8
1375,81573246,35742,14837562,2085,8
1277,81573264,35743,14738562,1965,8
1369,81573426,35744,14836572,2079,8
1271,81573462,35745,14736582,1959,8
1179,81573624,35746,14638572,1845,8
1173,81573642,35747,14637582,1839,8
1365,81574236,35748,14835762,2075,8
1267,81574263,35749,14735862,1955,8
1363,81574326,35750,14835672,2073,8
1265,81574362,35751,14735682,1953,8
1170,81574623,35752,14635872,1835,8
1168,81574632,35753,14635782,1833,8
1086,81576234,35754,14538762,1727,8
1080,81576243,35755,14537862,1721,8
1084,81576324,35756,14538672,1725,8
1078,81576342,35757,14537682,1719,8
1076,81576423,35758,14536872,1715,8
1074,81576432,35759,14536782,1713,8
2307,81623457,35760,18376542,4559,4
2142,81623475,35761,17386542,3839,8
2305,81623547,35762,18367542,4535,8
2134,81623574,35763,17368542,3815,8
1879,81623745,35764,16387542,3119,8
1865,81623754,35765,16378542,3095,8
2306,81624357,35766,18375642,4553,4
2139,81624375,35767,17385642,3833,8
2303,81624537,35768,18365742,4529,8
2130,81624573,35769,17365842,3809,8
1874,81624735,35770,16385742,3113,8
1859,81624753,35771,16375842,3089,8
2301,81625347,35772,18357642,4511,8
2124,81625374,35773,17358642,3791,8
2299,81625437,35774,18356742,4505,8
2120,81625473,35775,17356842,3785,8
1852,81625734,35776,16358742,3071,8
1846,81625743,35777,16357842,3065,8
1520,81627345,35778,15387642,2399,8
1500,81627354,35779,15378642,2375,8
1514,81627435,35780,15386742,2393,8
1494,81627453,35781,15376842,2369,8
1479,81627534,35782,15368742,2351,8
1473,81627543,35783,15367842,2345,8
2305,81632457,35784,18367542,4535,8
2140,81632475,35785,17386452,3837,8
2304,81632547,35786,18367452,4533,4
2132,81632574,35787,17368452,3813,8
1877,81632745,35788,16387452,3117,8
1863,81632754,35789,16378452,3093,8
2303,81634257,35790,18365742,4529,8
2137,81634275,35791,17385462,3831,8
2302,81634527,35792,18365472,4527,4
2128,81634572,35793,17365482,3807,8
1872,81634725,35794,16385472,3111,8
1857,81634752,35795,16375482,3087,8
2300,81635247,35796,18357462,4509,8
2122,81635274,35797,17358462,3789,8
2298,81635427,35798,18356472,4503,8
2118,81635472,35799,17356482,3783,8
1850,81635724,35800,16358472,3069,8
1844,81635742,35801,16357482,3063,8
1518,81637245,35802,15387462,2397,8
1498,81637254,35803,15378462,2373,8
1512,81637425,35804,15386472,2391,8
1492,81637452,35805,15376482,2367,8
1477,81637524,35806,15368472,2349,8
1471,81637542,35807,15367482,2343,8
2301,81642357,35808,18357642,4511,8
2136,81642375,35809,17384652,3827,8
2300,81642537,35810,18357462,4509,8
2126,81642573,35811,17364852,3803,8
1869,81642735,35812,16384752,3107,8
1855,81642753,35813,16374852,3083,8
2299,81643257,35814,18356742,4505,8
2135,81643275,35815,17384562,3825,8
2298,81643527,35816,18356472,4503,8
2125,81643572,35817,17364582,3801,8
1867,81643725,35818,16384572,3105,8
1853,81643752,35819,16374582,3081,8
2297,81645237,35820,18354762,4499,4
2116,81645273,35821,17354862,3779,8
2296,81645327,35822,18354672,4497,4
2114,81645372,35823,17354682,3777,8
1842,81645723,35824,16354872,3059,8
1840,81645732,35825,16354782,3057,8
1508,81647235,35826,15384762,2387,8
1488,81647253,35827,15374862,2363,8
1506,81647325,35828,15384672,2385,8
1486,81647352,35829,15374682,2361,8
1469,81647523,35830,15364872,2339,8
1467,81647532,35831,15364782,2337,8
2295,81652347,35832,18347652,4487,4
2112,81652374,35833,17348652,3767,8
2294,81652437,35834,18346752,4481,8
2109,81652473,35835,17346852,3761,8
1839,81652734,35836,16348752,3047,8
1834,81652743,35837,16347852,3041,8
2294,81653247,35838,18346752,4481,8
2110,81653274,35839,17348562,3765,8
2293,81653427,35840,18346572,4479,4
2107,81653472,35841,17346582,3759,8
1837,81653724,35842,16348572,3045,8
1832,81653742,35843,16347582,3039,8
2292,81654237,35844,18345762,4475,4
2105,81654273,35845,17345862,3755,8
2291,81654327,35846,18345672,4473,4
2103,81654372,35847,17345682,3753,8
1830,81654723,35848,16345872,3035,8
1828,81654732,35849,16345782,3033,8
1463,81657234,35850,15348762,2327,8
1457,81657243,35851,15347862,2321,8
1461,81657324,35852,15348672,2325,8
1455,81657342,35853,15347682,2319,8
1453,81657423,35854,15346872,2315,8
1451,81657432,35855,15346782,2313,8
1058,81672345,35856,14387652,1679,8
1034,81672354,35857,14378652,1655,8
1052,81672435,35858,14386752,1673,8
1028,81672453,35859,14376852,1649,8
1012,81672534,35860,14368752,1631,8
1006,81672543,35861,14367852,1625,8
1056,81673245,35862,14387562,1677,8
1032,81673254,35863,14378562,1653,8
1050,81673425,35864,14386572,1671,8
1026,81673452,35865,14376582,1647,8
1010,81673524,35866,14368572,1629,8
1004,81673542,35867,14367582,1623,8
1046,81674235,35868,14385762,1667,8
1022,81674253,35869,14375862,1643,8
1044,81674325,35870,14385672,1665,8
1020,81674352,35871,14375682,1641,8
1000,81674523,35872,14365872,1619,8
998,81674532,35873,14365782,1617,8
994,81675234,35874,14358762,1607,8
988,81675243,35875,14357862,1601,8
992,81675324,35876,14358672,1605,8
986,81675342,35877,14357682,1599,8
983,81675423,35878,14356872,1595,8
981,81675432,35879,14356782,1593,8
970,81723456,35880,13876542,1439,8
850,81723465,35881,13786542,1319,8
946,81723546,35882,13867542,1415,8
826,81723564,35883,13768542,1295,8
734,81723645,35884,13687542,1199,8
710,81723654,35885,13678542,1175,8
964,81724356,35886,13875642,1433,8
844,81724365,35887,13785642,1313,8
940,81724536,35888,13865742,1409,8
820,81724563,35889,13765842,1289,8
728,81724635,35890,13685742,1193,8
704,81724653,35891,13675842,1169,8
922,81725346,35892,13857642,1391,8
802,81725364,35893,13758642,1271,8
916,81725436,35894,13856742,1385,8
796,81725463,35895,13756842,1265,8
