rank,pattern,contains_12,avoids_12
19841,48526731,2441546,476560054
19842,48527136,2447000,476554600
19843,48527163,2446653,476554947
19844,48527316,2446633,476554967
19845,48527361,2446316,476555284
19846,48527613,2442030,476559570
19847,48527631,2441554,476560046
19848,48531267,2431560,476570040
19849,48531276,2431560,476570040
19850,48531627,2445762,476555838
19851,48531672,2441712,476559888
19852,48531726,2445833,476555767
19853,48531762,2441700,476559900
19854,48532167,2431000,476570600
19855,48532176,2430996,476570604
19856,48532617,2440924,476560676
19857,48532671,2436386,476565214
19858,48532716,2440942,476560658
19859,48532761,2436398,476565202
19860,48536127,2440931,476560669
19861,48536172,2445516,476556084
19862,48536217,2440905,476560695
19863,48536271,2445067,476556533
19864,48536712,2435411,476566189
19865,48536721,2435411,476566189
19866,48537126,2441747,476559853
19867,48537162,2446296,476555304
19868,48537216,2441716,476559884
19869,48537261,2445283,476556317
19870,48537612,2435792,476565808
19871,48537621,2435792,476565808
19872,48561237,2431314,476570286
19873,48561273,2437052,476564548
19874,48561327,2432070,476569530
19875,48561372,2441484,476560116
19876,48561723,2435748,476565852
19877,48561732,2436496,476565104
19878,48562137,2432070,476569530
19879,48562173,2437071,476564529
19880,48562317,2431407,476570193
19881,48562371,2436378,476565222
19882,48562713,2440797,476560803
19883,48562731,2440014,476561586
19884,48563127,2431437,476570163
19885,48563172,2440851,476560749
19886,48563217,2431291,476570309
19887,48563271,2436382,476565218
19888,48563712,2435673,476565927
19889,48563721,2435673,476565927
19890,48567123,2420500,476581100
19891,48567132,2421239,476580361
19892,48567213,2421239,476580361
19893,48567231,2420493,476581107
19894,48567312,2420500,476581100
19895,48567321,2420500,476581100
19896,48571236,2435807,476565793
19897,48571263,2441344,476560256
19898,48571326,2436405,476565195
19899,48571362,2445751,476555849
19900,48571623,2440375,476561225
19901,48571632,2440619,476560981
19902,48572136,2436397,476565203
19903,48572163,2441346,476560254
19904,48572316,2436173,476565427
19905,48572361,2440837,476560763
19906,48572613,2444513,476557087
19907,48572631,2444226,476557374
19908,48573126,2436187,476565413
19909,48573162,2445519,476556081
19910,48573216,2436025,476565575
19911,48573261,2441055,476560545
19912,48573612,2439290,476562310
19913,48573621,2439290,476562310
19914,48576123,2425024,476576576
19915,48576132,2425309,476576291
19916,48576213,2425309,476576291
19917,48576231,2425022,476576578
19918,48576312,2425024,476576576
19919,48576321,2425024,476576576
19920,48612357,2435220,476566380
19921,48612375,2436848,476564752
19922,48612537,2441753,476559847
19923,48612573,2442408,476559192
19924,48612735,2442128,476559472
19925,48612753,2441999,476559601
19926,48613257,2436570,476565030
19927,48613275,2437060,476564540
19928,48613527,2446167,476555433
19929,48613572,2446757,476554843
19930,48613725,2446986,476554614
19931,48613752,2447178,476554422
19932,48615237,2441769,476559831
19933,48615273,2446770,476554830
19934,48615327,2441666,476559934
19935,48615372,2447023,476554577
19936,48615723,2441669,476559931
19937,48615732,2441688,476559912
19938,48617235,2440294,476561306
19939,48617253,2445551,476556049
19940,48617325,2441487,476560113
19941,48617352,2445985,476555615
19942,48617523,2440856,476560744
19943,48617532,2440833,476560767
19944,48621357,2436540,476565060
19945,48621375,2437075,476564525
19946,48621537,2441751,476559849
19947,48621573,2442444,476559156
19948,48621735,2442172,476559428
19949,48621753,2441951,476559649
19950,48623157,2436953,476564647
19951,48623175,2437030,476564570
19952,48623517,2441115,476560485
19953,48623571,2440687,476560913
19954,48623715,2442608,476558992
19955,48623751,2442231,476559369
19956,48625137,2445746,476555854
19957,48625173,2447171,476554429
19958,48625317,2445522,476556078
19959,48625371,2446041,476555559
19960,48625713,2446322,476555278
19961,48625731,2446235,476555365
19962,48627135,2445763,476555837
19963,48627153,2446097,476555503
19964,48627315,2446013,476555587
19965,48627351,2445124,476556476
19966,48627513,2445711,476555889
19967,48627531,2445133,476556467
19968,48631257,2436977,476564623
19969,48631275,2437026,476564574
19970,48631527,2446265,476555335
19971,48631572,2447159,476554441
19972,48631725,2446986,476554614
19973,48631752,2446836,476554764
19974,48632157,2436469,476565131
19975,48632175,2436561,476565039
19976,48632517,2442077,476559523
19977,48632571,2441858,476559742
19978,48632715,2442267,476559333
19979,48632751,2441981,476559619
19980,48635127,2440390,476561210
19981,48635172,2445872,476555728
19982,48635217,2440275,476561325
19983,48635271,2444855,476556745
19984,48635712,2439679,476561921
19985,48635721,2439679,476561921
19986,48637125,2441828,476559772
19987,48637152,2446567,476555033
19988,48637215,2441736,476559864
19989,48637251,2445725,476555875
19990,48637512,2439469,476562131
19991,48637521,2439469,476562131
19992,48651237,2431332,476570268
19993,48651273,2436921,476564679
19994,48651327,2431884,476569716
19995,48651372,2441308,476560292
19996,48651723,2436470,476565130
19997,48651732,2436578,476565022
19998,48652137,2431890,476569710
19999,48652173,2436902,476564698
20000,48652317,2431424,476570176
20001,48652371,2436410,476565190
20002,48652713,2440847,476560753
20003,48652731,2440722,476560878
20004,48653127,2431419,476570181
20005,48653172,2440837,476560763
20006,48653217,2430975,476570625
20007,48653271,2436073,476565527
20008,48653712,2435701,476565899
20009,48653721,2435701,476565899
20010,48657123,2425220,476576380
20011,48657132,2425335,476576265
20012,48657213,2425335,476576265
20013,48657231,2425220,476576380
20014,48657312,2425220,476576380
20015,48657321,2425220,476576380
20016,48671235,2425968,476575632
20017,48671253,2431537,476570063
20018,48671325,2426950,476574650
20019,48671352,2435899,476565701
20020,48671523,2431586,476570014
20021,48671532,2431410,476570190
20022,48672135,2426935,476574665
20023,48672153,2431544,476570056
20024,48672315,2427327,476574273
20025,48672351,2430808,476570792
20026,48672513,2435654,476565946
20027,48672531,2435417,476566183
20028,48673125,2427343,476574257
20029,48673152,2436051,476565549
20030,48673215,2426855,476574745
20031,48673251,2431847,476569753
20032,48673512,2430060,476571540
20033,48673521,2430060,476571540
20034,48675123,2420440,476581160
20035,48675132,2420885,476580715
20036,48675213,2420885,476580715
20037,48675231,2420436,476581164
20038,48675312,2420440,476581160
20039,48675321,2420440,476581160
20040,48712356,2426790,476574810
20041,48712365,2427044,476574556
20042,48712536,2436267,476565333
20043,48712563,2432594,476569006
20044,48712635,2436684,476564916
20045,48712653,2432158,476569442
20046,48713256,2427309,476574291
20047,48713265,2427286,476574314
20048,48713526,2441117,476560483
20049,48713562,2437004,476564596
20050,48713625,2441262,476560338
20051,48713652,2437369,476564231
20052,48715236,2437432,476564168
20053,48715263,2441451,476560149
20054,48715326,2436882,476564718
20055,48715362,2441688,476559912
20056,48715623,2432250,476569350
20057,48715632,2432270,476569330
20058,48716235,2436519,476565081
20059,48716253,2440833,476560767
20060,48716325,2437063,476564537
20061,48716352,2440833,476560767
20062,48716523,2432007,476569593
20063,48716532,2431583,476570017
20064,48721356,2427307,476574293
20065,48721365,2427325,476574275
20066,48721536,2436364,476565236
20067,48721563,2432613,476568987
20068,48721635,2436712,476564888
20069,48721653,2432134,476569466
20070,48723156,2427610,476573990
20071,48723165,2427618,476573982
20072,48723516,2436880,476564720
20073,48723561,2431962,476569638
20074,48723615,2437352,476564248
20075,48723651,2432407,476569193
20076,48725136,2441589,476560011
20077,48725163,2442042,476559558
20078,48725316,2441440,476560160
20079,48725361,2440932,476560668
20080,48725613,2437126,476564474
20081,48725631,2436864,476564736
20082,48726135,2441435,476560165
20083,48726153,2440627,476560973
20084,48726315,2441736,476559864
20085,48726351,2440932,476560668
20086,48726513,2436872,476564728
20087,48726531,2435693,476565907
20088,48731256,2427615,476573985
20089,48731265,2427619,476573981
20090,48731526,2441191,476560409
20091,48731562,2437685,476563915
20092,48731625,2441548,476560052
20093,48731652,2437467,476564133
20094,48732156,2427082,476574518
20095,48732165,2427073,476574527
20096,48732516,2436989,476564611
20097,48732561,2432463,476569137
20098,48732615,2436965,476564635
20099,48732651,2432400,476569200
20100,48735126,2436909,476564691
20101,48735162,2441490,476560110
20102,48735216,2436889,476564711
20103,48735261,2441042,476560558
20104,48735612,2431330,476570270
20105,48735621,2431330,476570270
20106,48736125,2437080,476564520
20107,48736152,2441546,476560054
20108,48736215,2437268,476564332
20109,48736251,2440433,476561167
20110,48736512,2431196,476570404
20111,48736521,2431196,476570404
20112,48751236,2431416,476570184
20113,48751263,2436919,476564681
20114,48751326,2431962,476569638
20115,48751362,2441325,476560275
20116,48751623,2435748,476565852
20117,48751632,2436189,476565411
20118,48752136,2431968,476569632
20119,48752163,2436621,476564979
20120,48752316,2431531,476570069
20121,48752361,2436436,476565164
20122,48752613,2440182,476561418
20123,48752631,2439703,476561897
20124,48753126,2431526,476570074
20125,48753162,2440876,476560724
20126,48753216,2430806,476570794
20127,48753261,2435883,476565717
20128,48753612,2435082,476566518
20129,48753621,2435082,476566518
20130,48756123,2420628,476580972
20131,48756132,2421080,476580520
20132,48756213,2421080,476580520
20133,48756231,2420624,476580976
20134,48756312,2420628,476580972
20135,48756321,2420628,476580972
20136,48761235,2425878,476575722
20137,48761253,2431119,476570481
20138,48761325,2426561,476575039
20139,48761352,2435516,476566084
20140,48761523,2430880,476570720
20141,48761532,2430693,476570907
20142,48762135,2426561,476575039
20143,48762153,2431117,476570483
20144,48762315,2426855,476574745
20145,48762351,2430716,476570884
20146,48762513,2434876,476566724
20147,48762531,2434554,476567046
20148,48763125,2426856,476574744
20149,48763152,2435493,476566107
20150,48763215,2426259,476575341
20151,48763251,2431280,476570320
20152,48763512,2429777,476571823
20153,48763521,2429777,476571823
20154,48765123,2415764,476585836
20155,48765132,2416287,476585313
20156,48765213,2416287,476585313
20157,48765231,2415759,476585841
20158,48765312,2415764,476585836
20159,48765321,2415764,476585836
20160,51234678,2415764,476585836
20161,51234687,2415764,476585836
20162,51234768,2415759,476585841
20163,51234786,2416287,476585313
20164,51234867,2416287,476585313
20165,51234876,2415764,476585836
20166,51236478,2429777,476571823
20167,51236487,2429777,476571823
20168,51236748,2431280,476570320
20169,51236784,2426259,476575341
20170,51236847,2435493,476566107
20171,51236874,2426856,476574744
20172,51237468,2434554,476567046
20173,51237486,2434876,476566724
20174,51237648,2430716,476570884
20175,51237684,2426855,476574745
20176,51237846,2431117,476570483
20177,51237864,2426561,476575039
20178,51238467,2430693,476570907
20179,51238476,2430880,476570720
20180,51238647,2435516,476566084
20181,51238674,2426561,476575039
20182,51238746,2431119,476570481
20183,51238764,2425878,476575722
20184,51243678,2420628,476580972
20185,51243687,2420628,476580972
20186,51243768,2420624,476580976
20187,51243786,2421080,476580520
20188,51243867,2421080,476580520
20189,51243876,2420628,476580972
20190,51246378,2435082,476566518
20191,51246387,2435082,476566518
20192,51246738,2435883,476565717
20193,51246783,2430806,476570794
20194,51246837,2440876,476560724
20195,51246873,2431526,476570074
20196,51247368,2439703,476561897
20197,51247386,2440182,476561418
20198,51247638,2436436,476565164
20199,51247683,2431531,476570069
20200,51247836,2436621,476564979
20201,51247863,2431968,476569632
20202,51248367,2436189,476565411
20203,51248376,2435748,476565852
20204,51248637,2441325,476560275
20205,51248673,2431962,476569638
20206,51248736,2436919,476564681
20207,51248763,2431416,476570184
20208,51263478,2431196,476570404
20209,51263487,2431196,476570404
20210,51263748,2440433,476561167
20211,51263784,2437268,476564332
20212,51263847,2441546,476560054
20213,51263874,2437080,476564520
20214,51264378,2431330,476570270
20215,51264387,2431330,476570270
20216,51264738,2441042,476560558
20217,51264783,2436889,476564711
20218,51264837,2441490,476560110
20219,51264873,2436909,476564691
20220,51267348,2432400,476569200
20221,51267384,2436965,476564635
20222,51267438,2432463,476569137
20223,51267483,2436989,476564611
20224,51267834,2427073,476574527
20225,51267843,2427082,476574518
20226,51268347,2437467,476564133
20227,51268374,2441548,476560052
20228,51268437,2437685,476563915
20229,51268473,2441191,476560409
20230,51268734,2427619,476573981
20231,51268743,2427615,476573985
20232,51273468,2435693,476565907
20233,51273486,2436872,476564728
20234,51273648,2440932,476560668
20235,51273684,2441736,476559864
20236,51273846,2440627,476560973
20237,51273864,2441435,476560165
20238,51274368,2436864,476564736
20239,51274386,2437126,476564474
20240,51274638,2440932,476560668
20241,51274683,2441440,476560160
20242,51274836,2442042,476559558
20243,51274863,2441589,476560011
20244,51276348,2432407,476569193
20245,51276384,2437352,476564248
20246,51276438,2431962,476569638
20247,51276483,2436880,476564720
20248,51276834,2427618,476573982
20249,51276843,2427610,476573990
20250,51278346,2432134,476569466
20251,51278364,2436712,476564888
20252,51278436,2432613,476568987
20253,51278463,2436364,476565236
20254,51278634,2427325,476574275
20255,51278643,2427307,476574293
20256,51283467,2431583,476570017
20257,51283476,2432007,476569593
20258,51283647,2440833,476560767
20259,51283674,2437063,476564537
20260,51283746,2440833,476560767
20261,51283764,2436519,476565081
20262,51284367,2432270,476569330
20263,51284376,2432250,476569350
20264,51284637,2441688,476559912
20265,51284673,2436882,476564718
20266,51284736,2441451,476560149
20267,51284763,2437432,476564168
20268,51286347,2437369,476564231
20269,51286374,2441262,476560338
20270,51286437,2437004,476564596
20271,51286473,2441117,476560483
20272,51286734,2427286,476574314
